empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.last_updated,extra.renting,extra.returning,extra.uid,extra.bike_uids,extra.number,extra.slots
7.0,0,30a8b1f773f6974c158b8103f3b3ff13,43.09325960352125,-79.04994875192642,Niagara Falls Memorial Hospital,2021-02-24T17:32:28.925000Z,"1015 Walnut Avenue, Niagara Falls",1614188006.0,1.0,1.0,hub_5525,,,
10.0,0,8f5f8bf55f9365b8f14a6a0b6fd10fe9,43.0965492740323,-79.02116060256957,Niagara Falls Ice Pavillion,2021-02-24T17:32:28.904000Z,"Robbins Drive, Niagara Falls",1614188006.0,1.0,1.0,hub_5527,,,
5.0,0,5c00ebb24d62a6905474f1be341644d4,43.099983509484545,-79.02586251497269,Sal Maglie Stadium,2021-02-24T17:32:28.892000Z,"1124 Hyde Park Boulevard, Niagara Falls",1614188006.0,1.0,1.0,hub_5528,,,
5.0,0,f689581642833c6651e4d567a3d979a5,43.09089200038123,-79.05942499637604,3rd Street & Ferry,2021-02-24T17:32:28.894000Z,"507 3rd Street, Niagara Falls",1614188006.0,1.0,1.0,hub_5529,,,
18.0,0,b7976458f65f6f20c36a83b9ff46ff15,43.08730907851219,-79.06459093093872,Prospect Street,2021-02-24T17:32:28.681000Z,"365-391 Prospect Street, Niagara Falls",1614188006.0,1.0,1.0,hub_5532,,,
7.0,0,3783812b2a85298fbb6b3fd58b03ed8a,43.084976039373885,-79.0621930360794,Niagara Falls Visitor Center,2021-02-24T17:32:28.758000Z,"318-398 Rainbow Boulevard, Niagara Falls",1614188006.0,1.0,1.0,hub_5531,,,
12.0,0,44404a3580e747be538858e8187a5807,43.08961460586995,-79.05917555093765,3rd Street Art Alley,2021-02-24T17:32:28.761000Z,"439 3rd St, Niagara Falls",1614188006.0,1.0,1.0,hub_5530,,,
9.0,0,2b2e3161da08f36e205978f0d058afba,43.084127817465955,-79.05270606279373,Courtyard Marriott,2021-02-24T17:32:28.729000Z,"John B. Daly Boulevard, Niagara Falls",1614188006.0,1.0,1.0,hub_5539,,,
8.0,0,2412987e01dd2950f2d619825360db26,43.094797601735834,-79.04686018824577,NACC,2021-02-24T17:32:28.922000Z,"1240 Pine Avenue, Niagara Falls",1614188006.0,1.0,1.0,hub_5540,,,
5.0,0,51adfaec09b0df53efe4099a7719c022,43.088373989479614,-79.0313221514225,Niagara Street Elementary School,2021-02-24T17:32:28.916000Z,"2502 Niagara Street, Niagara Falls",1614188006.0,1.0,1.0,hub_5542,,,
5.0,0,fccb5ea1f89b0791ca29b9571e62aeff,43.11754435540563,-79.04895633459091,Doris Jones Resource Center,2021-02-24T17:32:28.731000Z,"2962 9th Street, Niagara Falls",1614188006.0,1.0,1.0,hub_5547,,,
5.0,0,4d916b13e605d6c0c42681fe2a8a65f7,43.07766292340321,-78.96280109882355,Lasalle Library,2021-02-24T17:32:28.909000Z,"8720 Buffalo Avenue, Niagara Falls",1614188006.0,1.0,1.0,hub_5546,,,
5.0,0,e9f86d4c14e6145b0b55feaec7f27c06,43.07401807699708,-78.97637039422989,Evergreen Floral,2021-02-24T17:32:28.766000Z,"7610 Buffalo Avenue, Niagara Falls",1614188006.0,1.0,1.0,hub_5545,,,
5.0,0,223ee35d69919bcb661fd719f8308bdf,43.124759720914135,-79.05101358890533,Maple Avenue Elementary ,2021-02-24T17:32:28.706000Z,"955 Maple Avenue, Niagara Falls",1614188006.0,1.0,1.0,hub_5549,,,
6.0,0,dabed0601c6cb9e126d70f9c51290c9f,43.106160144073485,-79.05324786901474,City Court Building,2021-02-24T17:32:28.704000Z,"1925 Main St, Niagara Falls",1614188006.0,1.0,1.0,hub_5550,,,
8.0,0,5a72d7e57017ebcbe5dce063c5285e8d,43.109795115724246,-79.05524611473083,Amtrak Station ,2021-02-24T17:32:28.905000Z,"825 Depot Avenue, Niagara Falls",1614188006.0,1.0,1.0,hub_5521,,,
11.0,0,fdbf1b9f83b1c2670ecf7d0a185984b2,43.086300826884234,-79.06312644481659,Hyatt Place,2021-02-24T17:32:28.675000Z,"Rainbow Boulevard, Niagara Falls",1614188006.0,1.0,1.0,hub_5533,,,
10.0,0,940134b131f5591b83345314b5ab3ca6,43.07439356090561,-78.98782879114151,Lasalle Waterfront Park,2021-02-24T17:32:28.912000Z,"6611 Buffalo Avenue, Niagara Falls",1614188006.0,1.0,1.0,hub_5544,,,
9.0,0,3e3f9175e55a304b8ed149ec82c2827b,43.086349799013945,-79.05917823314667,Old Falls St. & 3rd St.,2021-02-24T17:32:28.737000Z,"300 Third Street, Niagara Falls",1614188006.0,1.0,1.0,hub_5536,,,
12.0,0,f7a651f2f1e288c586c8ec338af58cc0,43.08623814250109,-79.06179338693619,Old Falls & 1st Street,2021-02-24T17:32:28.742000Z,"302 1st Street, Niagara Falls",1614188006.0,1.0,1.0,hub_5534,,,
6.0,0,90f7419ed84072a99b394b43a1d8c898,43.086073029443014,-79.06061053276062,Conference and Event Center,2021-02-24T17:32:28.740000Z,"217 Old Falls Street, Niagara Falls",1614188006.0,1.0,1.0,hub_5535,,,
6.0,0,9a9721b2cfc9e3627253fee121623c29,43.08809122249669,-79.02334660291672,Gill Creek Park,2021-02-24T17:32:28.847000Z,"3060 Niagara Street, Niagara Falls",1614188006.0,1.0,1.0,hub_5541,,,
7.0,0,c653b243bac4464a302b4b0413ae6ce7,43.08882031559641,-79.05409544706345,TReC Incubator,2021-02-24T17:32:28.884000Z,"414 7th Street, Niagara Falls",1614188006.0,1.0,1.0,hub_5543,,,
3.0,0,42f14b57ea688285d15c2c51b5bd9497,42.9281389972693,-78.88331649592146,Richardson Complex,2021-02-24T17:32:28.725000Z,"844 Richmond Avenue, Buffalo",1614188006.0,1.0,1.0,hub_5657,,,
6.0,0,77a0aa134479eb54ce0a2242207c6e66,43.08396579030392,-79.06286090612411,Buffalo Avenue & 1st Street,2021-02-24T17:32:28.734000Z,"10 Buffalo Avenue, Niagara Falls",1614188006.0,1.0,1.0,hub_5537,,,
6.0,0,6e8312fd3a84829889d9e2551ce6a110,42.947961252008554,-78.82992446422577,LaSalle Station,2021-02-24T17:32:28.895000Z,"3030 Main Street, Buffalo",1614188006.0,1.0,1.0,hub_4105,,,
5.0,0,51f71d81a7f0fc1d37e2f721510b064b,42.88373362572425,-78.87241065502167,NFTA Bus Station,2021-02-24T17:32:28.960000Z,"181 Ellicott Street, Buffalo",1614188006.0,1.0,1.0,hub_1776,,,
6.0,0,317ff1633ca36f714b03950cdffe71cc,43.09404381370041,-79.06003654003142,Aquarium ,2021-02-24T17:32:28.819000Z,"631 3rd Street, Niagara Falls",1614188006.0,1.0,1.0,hub_5548,,,
0.0,0,08fda4eef89d8cc934e08f3973f900c5,42.90816482967931,-78.89277398586273,Rhode Island & West,2021-02-24T17:32:28.744000Z,"202 Rhode Island Street, Buffalo",1614188006.0,1.0,1.0,hub_5461,,,
5.0,0,bb547a383d2ded29c4f6302df8aaef2b,42.904739164073874,-78.86808423092589,Summer-Best Station,2021-02-24T17:32:28.716000Z,"Metro Rail, Main Street, Elmwood Village, Buffalo, New York",1614188006.0,1.0,1.0,hub_5656,,,
6.0,0,90fd8cd99693ac1420d2e045e096fdb4,42.94009845318447,-78.83887230302207,Amherst Street Station,2021-02-24T17:32:28.878000Z,"41 Parker Avenue, Buffalo",1614188006.0,1.0,1.0,hub_5655,,,
7.0,0,4ad108e693878681115bf1fbdf96c7df,42.886207953674734,-78.87916445732117,City Hall ,2021-02-24T17:32:28.941000Z,Buffalo,1614188006.0,1.0,1.0,hub_1773,,,
3.0,0,003acf1c450226c8d9bc7d11cbafdb12,42.9002397396838,-78.85889366269112,High & Lemon,2021-02-24T17:32:28.785000Z,"233 Lemon Street, Buffalo",1614188006.0,1.0,1.0,hub_5704,,,
6.0,0,31b49f3fb3b8c35502ddc452ec115416,42.918946322727265,-78.83544713258743,Northland,2021-02-24T17:32:28.867000Z,"644 Northland Avenue, Buffalo",1614188006.0,1.0,1.0,hub_5708,,,
5.0,0,ef41f1a7124c60b22a4c7a9478361a42,42.91139318330367,-78.85404018452391,Frank E Merriweather Jr Library,2021-02-24T17:32:28.834000Z,"1331 Jefferson Avenue, Buffalo",1614188006.0,1.0,1.0,hub_5664,,,
5.0,0,93332ec045c0ad19d5bfeede44296a68,42.89963688821956,-78.89046728610992,Niagara & Jersey,2021-02-24T17:32:28.876000Z,"585A Niagara Street, Buffalo",1614188006.0,1.0,1.0,hub_5709,,,
5.0,0,34dff5b6bd71a662e4d1b5e986ee3da0,42.9152771712744,-78.88908863067627,345 West Ferry,2021-02-24T17:32:28.708000Z,"339 West Ferry Street, Buffalo",1614188006.0,1.0,1.0,hub_5710,,,
6.0,0,c87487391ec1dc98b7142c0b02735b32,42.94787682987417,-78.8646188378334,Hertel & Virgil,2021-02-24T17:32:28.711000Z,"1176, Hertel Avenue, North Park, Buffalo, New York",1614188006.0,1.0,1.0,hub_5653,,,
7.0,0,24f3dff94d7b74fe968aeb0d188e9103,42.85790729688401,-78.86966809630394,Outer Harbor,2021-02-24T17:32:28.817000Z,"819-849 Fuhrmann Boulevard, Buffalo",1614188006.0,1.0,1.0,hub_5723,,,
5.0,0,cedc71e0c2667e7804b9f2446860b5cc,42.9407643401322,-78.81359785795212,Varsity Theater ,2021-02-24T17:32:28.678000Z,"3163 Bailey Avenue, Buffalo",1614188006.0,1.0,1.0,hub_5654,,,
6.0,0,7ab38a2f474976572e95b57ab9ac04f2,42.923866787335974,-78.85522305965424,Canisius College ,2021-02-24T17:32:28.768000Z,"Metro Rail, Main Street, Elmwood Village, Buffalo, New York",1614188006.0,1.0,1.0,hub_1726,,,
0.0,0,407d743fc0e72b43dfb8601fe8836d79,43.09165673787281,-79.05934453010559,3rd Street & Main,2021-02-24T17:32:28.702000Z,"539 Main Street, Niagara Falls",1614188006.0,1.0,1.0,hub_5556,,,
3.0,0,f4242249bf3590eaf1be04e8a848f80d,43.102265342411165,-79.05197650194168,Main Street Library,2021-02-24T17:32:28.908000Z,"1410 Main Street, Niagara Falls",1614188006.0,1.0,1.0,hub_5523,,,
10.0,11,78b789304b278de54a2cc35ffea6edf5,38.890612,-77.084801,Court House Metro / 15th St & N Uhle St,2021-02-24T17:34:10.116000Z,,1614186970.0,1.0,1.0,344,,,
3.0,11,7c14e8b5298a39fd092b1616ef92c84f,38.986743,-77.000035,WAU / Flower Ave & Division St,2021-02-24T17:34:10.118000Z,,1614179092.0,1.0,1.0,345,,,
11.0,4,89d29547a99d6d152f51ab3aa9b5e5ac,38.865553,-77.05003,Long Bridge Park / Long Bridge Dr & 6th St S,2021-02-24T17:34:10.120000Z,,1614186768.0,1.0,1.0,346,,,
5.0,5,585ce877cea515b3978b92bf1836853f,38.820064,-77.057619,Mount Vernon Ave & E Nelson Ave,2021-02-24T17:34:10.122000Z,,1614187015.0,1.0,1.0,340,,,
10.0,5,e0c328bbba006e616d26beef599807e9,38.820932,-77.053096,Monroe Ave & Leslie Ave,2021-02-24T17:34:10.124000Z,,1614185461.0,1.0,1.0,342,,,
8.0,7,bf8f577940b5b034449e1d87ee2512a2,38.833077,-77.059821,Mount Vernon Ave & Kennedy St,2021-02-24T17:34:10.126000Z,,1614175202.0,1.0,1.0,343,,,
12.0,4,5c78abeb5b46be09f7384e668a957ed2,39.114688,-77.171487,King Farm Blvd & Pleasant Dr,2021-02-24T17:34:10.144000Z,,1614183493.0,1.0,1.0,298,,,
9.0,6,3f4323421237d056b03275196cc33b12,39.110314,-77.182669,King Farm Blvd & Piccard Dr,2021-02-24T17:34:10.145000Z,,1614119226.0,1.0,1.0,299,,,
6.0,5,077f8aa035da0a1cecba0fd3d32eb14f,38.999388,-77.031555,Georgia Ave & Spring St,2021-02-24T17:34:10.147000Z,,1614182896.0,1.0,1.0,296,,,
9.0,6,162e6011588087958e18adccf124dba6,38.997033,-77.025608,Fenton St & Ellsworth Dr ,2021-02-24T17:34:10.148000Z,,1614153276.0,1.0,1.0,297,,,
1.0,18,dc9f14b794014f9a99abf09a5ba859d5,39.102212,-77.177091,Piccard & W Gude Dr,2021-02-24T17:34:10.149000Z,,1614159967.0,1.0,1.0,294,,,
7.0,8,8f10f26d0067fc456d9aadcfde307a18,39.076331,-77.141378,Fleet St & Ritchie Pkwy,2021-02-24T17:34:10.153000Z,,1614160572.0,1.0,1.0,293,,,
6.0,5,343fcf01023825939dfaac9c1f78cadd,38.977093,-77.094589,Offutt Ln & Chevy Chase Dr,2021-02-24T17:34:10.155000Z,,1614171058.0,1.0,1.0,290,,,
8.0,8,a41d65e7c78a18d28d413a0a1883ca72,38.811456,-77.050276,Henry St & Pendleton St,2021-02-24T17:34:10.174000Z,,1614172483.0,1.0,1.0,195,,,
2.0,13,d52a4e552c8520b43d16ba41d6130bb7,38.805648,-77.05293,Commerce St & Fayette St,2021-02-24T17:34:10.175000Z,,1614101506.0,1.0,1.0,194,,,
23.0,6,f568a2c24f6c3741502fb9e9f791fbe6,38.814577,-77.052808,Braddock Rd Metro,2021-02-24T17:34:10.183000Z,,1614160574.0,1.0,1.0,196,,,
8.0,7,6f1cff89300e70c33835479f02a19584,38.804718,-77.043363,Market Square / King St & Royal St,2021-02-24T17:34:10.187000Z,,1614174128.0,1.0,1.0,190,,,
6.0,9,70b7ad83f1a63e5876182f995a8b7e5a,38.805317,-77.049883,King St & Patrick St,2021-02-24T17:34:10.191000Z,,1614160267.0,1.0,1.0,192,,,
8.0,3,daf34ae1a429fa1b55d71f93960cc3a1,38.983525,-77.095367,Montgomery & East Ln,2021-02-24T17:34:10.192000Z,,1614186268.0,1.0,1.0,270,,,
8.0,11,6343c0425d14a9f0a9118f9cbed26406,38.961763,-77.085998,Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,2021-02-24T17:34:10.196000Z,,1614182279.0,1.0,1.0,271,,,
10.0,5,ee4392c12335dd3f90c9d9c72de29409,39.099376,-77.188014,Fallsgrove Dr & W Montgomery Ave,2021-02-24T17:34:10.208000Z,,1614118209.0,1.0,1.0,277,,,
3.0,11,7922063324edc8b218db993eae53f958,39.083673,-77.149162,Monroe St & Monroe Pl,2021-02-24T17:34:10.209000Z,,1614123818.0,1.0,1.0,278,,,
8.0,7,a473a9b44da2bd651a6b2eec27be0763,39.123513,-77.15741,Needwood Rd & Eagles Head Ct,2021-02-24T17:34:10.210000Z,,1614121300.0,1.0,1.0,279,,,
9.0,6,542b1b963990f9b85dfda072e542d692,38.95548,-76.940133,Baltimore Ave & Jefferson St,2021-02-24T17:34:10.211000Z,,1614132720.0,1.0,1.0,524,,,
8.0,7,f8555e67d2e33d630f47ff742c233b0d,38.936213,-76.960054,Perry & 35th St,2021-02-24T17:34:10.212000Z,,1614074431.0,1.0,1.0,525,,,
5.0,10,8ce67cb8969071ce3c20c2f4f54fca5a,39.050539,-77.115212,Rockville Pike & Meeting St,2021-02-24T17:34:10.213000Z,,1614074422.0,1.0,1.0,526,,,
11.0,2,38396218d0c2a8114eb344f1fab9d251,38.92245,-77.23034,Greensboro & Pinnacle Dr,2021-02-24T17:34:10.216000Z,,1614074421.0,1.0,1.0,520,,,
6.0,9,86e26e5bd35e468758e6a3a110af5fb9,38.908391,-76.843263,1301 McCormick Dr / Wayne K. Curry Admin Bldg,2021-02-24T17:34:10.217000Z,,1614074423.0,1.0,1.0,521,,,
8.0,9,35ec74a81baf0ea9b95d3ee83296b193,38.969581,-76.937349,Baltimore Ave & Van Buren St / Riverdale Park Station,2021-02-24T17:34:10.219000Z,,1614132209.0,1.0,1.0,523,,,
6.0,5,5f28ea9db74d81987ea96c89736cb1df,38.848304,-77.05122,Crystal Dr & Potomac Ave,2021-02-24T17:34:10.221000Z,,1614177024.0,1.0,1.0,529,,,
9.0,6,8a36e5f93997c04219a78e1b910e60ba,38.95534,-77.357611,Sunset Hills Rd & Discovery Square,2021-02-24T17:34:10.226000Z,,1614172415.0,1.0,1.0,442,,,
13.0,6,088df31f939b69297a293782e3743088,38.959633,-77.358741,Library St & Freedom Dr,2021-02-24T17:34:10.228000Z,,1614074419.0,1.0,1.0,441,,,
3.0,8,0fb4f329682bf8bb3b6ebdf3e51d29cc,38.951443,-77.340377,Sunset Hills Rd & Isaac Newton Square,2021-02-24T17:34:10.230000Z,,1614171904.0,1.0,1.0,447,,,
5.0,9,8429b4a00240ee740812e89de46c03aa,38.955314,-77.368416,Reston YMCA,2021-02-24T17:34:10.231000Z,,1614160583.0,1.0,1.0,446,,,
14.0,1,0eeff1cf47dee185d7b8f510bfa97e44,38.960084,-77.353414,Temporary Rd & Old Reston Ave,2021-02-24T17:34:10.232000Z,,1614074423.0,1.0,1.0,445,,,
5.0,12,7794bbe7a681570c601ef62ae1d55a8c,38.957037,-77.359718,Reston Town Center Transit Station,2021-02-24T17:34:10.261000Z,,1614127166.0,1.0,1.0,438,,,
5.0,9,9782713bf7c7d26fee57e3e6cf1971e9,38.960574,-77.356324,New Dominion Pkwy & Fountain Dr,2021-02-24T17:34:10.263000Z,,1614074421.0,1.0,1.0,436,,,
6.0,9,cfef6347541cacfd5f17093f41e63a27,38.955079,-77.351649,Sunset Hills & Old Reston Ave,2021-02-24T17:34:10.264000Z,,1614074417.0,1.0,1.0,437,,,
6.0,9,5375eacf8a5e0a416481633d0c89fa22,38.962524,-77.361902,Town Center Pkwy & Bowman Towne Dr,2021-02-24T17:34:10.265000Z,,1614074414.0,1.0,1.0,434,,,
9.0,6,0f5947482593f25d24791f7ce18a4e1c,38.962095,-77.358815,Reston Regional Library,2021-02-24T17:34:10.266000Z,,1614074417.0,1.0,1.0,435,,,
7.0,4,9ee4e81bc3020a0dacb25c3473302faa,38.932636,-77.231825,Tysons West Transit Center,2021-02-24T17:34:10.268000Z,,1614074415.0,1.0,1.0,432,,,
7.0,4,0a8b0d8aac43f2fdc3c9a4c2d6a3de95,38.970046,-77.338686,North Shore & Cameron Crescent Dr/Crescent Apartments,2021-02-24T17:34:10.269000Z,,1614074417.0,1.0,1.0,433,,,
9.0,4,7b35012cb8e0b6530228e4cca3b71a56,38.931911,-77.219261,Jones Branch & Westbranch Dr,2021-02-24T17:34:10.270000Z,,1614074420.0,1.0,1.0,430,,,
6.0,5,805f983ce32cb134ad92bd12da8d5820,38.928919,-77.225394,Westpark & Park Run Dr,2021-02-24T17:34:10.279000Z,,1614074414.0,1.0,1.0,431,,,
13.0,6,14c22680dce540d88453a8f298694239,38.802677,-77.063562,Ballenger Ave & Dulaney St,2021-02-24T17:34:10.289000Z,,1614164841.0,1.0,1.0,339,,,
5.0,5,fb51cda6f865420a17b8387d6b26586b,38.82175,-77.047494,Potomac Greens Dr & Slaters Ln,2021-02-24T17:34:10.290000Z,,1614187930.0,1.0,1.0,338,,,
10.0,5,023029c8b07892611a0fcae7b0439b24,38.897612,-77.080851,Lee Hwy & N Scott St,2021-02-24T17:34:10.291000Z,,1614187940.0,1.0,1.0,335,,,
12.0,3,60c4f0c6cdf7df25e13cb0e58ecf515c,38.801111,-77.068952,Eisenhower Ave & Mill Race Ln,2021-02-24T17:34:10.298000Z,,1614160268.0,1.0,1.0,337,,,
12.0,3,85926ae246e1ad3aa24c907c8361702b,38.804378,-77.060866,Duke St & John Carlyle St,2021-02-24T17:34:10.300000Z,,1614172802.0,1.0,1.0,331,,,
7.0,8,20b7d6b0178bfd748f344503a211cf14,38.869442,-77.104503,Arlington Blvd & S George Mason Dr,2021-02-24T17:34:10.310000Z,,1614169865.0,1.0,1.0,333,,,
8.0,7,43aab815b741fbeefa92f7a2fb258679,38.894941,-77.09169,Lee Hwy & N Cleveland St,2021-02-24T17:34:10.311000Z,,1614184441.0,1.0,1.0,332,,,
1.0,15,2b35f7e4d53a2e770e80744fba8d237b,38.862303,-77.059936,Pentagon City Metro / 12th St & S Hayes St,2021-02-24T17:34:10.312000Z,,1614176361.0,1.0,1.0,6,,,
2.0,0,e550f642c284347ead57c528497a2467,38.858971,-77.05323,Eads St & 15th St S,2021-02-24T17:34:10.348000Z,,1614181664.0,1.0,1.0,1,,,
10.0,7,842df2eac66e4653b5efbde3bd8272cd,38.88786,-77.094875,Clarendon Metro / Wilson Blvd & N Highland St,2021-02-24T17:34:10.403000Z,,1614183461.0,1.0,1.0,140,,,
10.0,1,049d24b2dfe2df60291d339824504530,38.892164,-77.079375,Rhodes St & 16th St N,2021-02-24T17:34:10.447000Z,,1614182028.0,1.0,1.0,131,,,
12.0,3,cd8a79ed50887bcb8b7961545427c46f,38.891696,-77.0846,Wilson Blvd & N Uhle St,2021-02-24T17:34:10.448000Z,,1614152847.0,0.0,0.0,130,,,
11.0,4,00636bdd1fc7235caaa728ac3c1cc1f3,38.889,-77.0925,Wilson Blvd & N Edgewood St,2021-02-24T17:34:10.456000Z,,1614187264.0,1.0,1.0,134,,,
15.0,0,215a110bb9f26db8f3ae90ff45b4c444,38.8881,-77.09308,Clarendon Blvd & N Fillmore St,2021-02-24T17:34:10.461000Z,,1614183747.0,1.0,1.0,139,,,
5.0,6,a7936ad828f296fa306649761bb7f647,38.8904,-77.0889,Wilson Blvd & N Franklin Rd,2021-02-24T17:34:10.462000Z,,1614180031.0,1.0,1.0,138,,,
12.0,3,3c6f092eb1efa6ea93bcf6fc09ddde92,39.106971,-77.192645,Corporate Blvd & Omega Dr,2021-02-24T17:34:10.470000Z,,1614074420.0,1.0,1.0,491,,,
7.0,4,b2d5f95bebd1ad9dbc5b48d77289418c,39.106152,-77.202354,Key West Ave & Diamondback Dr,2021-02-24T17:34:10.471000Z,,1614116180.0,1.0,1.0,492,,,
4.0,11,4f9d2a6c2cbf782cef4b59084a96a41f,38.82005823354218,-77.06282079219818,Commonwealth Ave & E Monroe Ave,2021-02-24T17:34:10.494000Z,,1614074421.0,1.0,1.0,407,,,
17.0,2,bfd9018cdc73dd774dfd9beb391e8fa6,38.812711,-77.061715,Commonwealth Ave & Oak St,2021-02-24T17:34:10.497000Z,,1614184998.0,1.0,1.0,406,,,
9.0,6,fb0387b2089cc62a474ae72834a2830d,38.880992,-77.135271,Kennebec St & 11th St N,2021-02-24T17:34:10.498000Z,,1614184238.0,1.0,1.0,405,,,
15.0,4,e50e966157e4ee431c22460798d6119b,38.88532071975074,-77.15642720460892,East Falls Church Metro / Sycamore St & 19th St N,2021-02-24T17:34:10.501000Z,,1614187701.0,1.0,1.0,404,,,
15.0,8,b30e52a9cbd5670869c1d049d97fbefb,38.828437,-77.086031,Radford St & Osage St,2021-02-24T17:34:10.504000Z,,1614074415.0,1.0,1.0,403,,,
14.0,4,8bcd7b8041ae23f7e5355859d8623c25,38.898301,-77.118009,Lee Hwy & N Woodstock St,2021-02-24T17:34:10.521000Z,,1614111920.0,1.0,1.0,379,,,
13.0,2,9b062db8e9205c5716c7bb8e866c0f23,39.105295,-77.194774,Key West Ave & Siesta Key Way,2021-02-24T17:34:10.523000Z,,1614074387.0,1.0,1.0,378,,,
4.0,11,5a94bb072532d046b6695d727c482284,38.799267,-77.0447,Royal St & Wilkes St,2021-02-24T17:34:10.575000Z,,1614168715.0,1.0,1.0,396,,,
10.0,9,69c8cfbad1edd13eab29755c547d743e,38.995681,-77.038721,East West Hwy & 16th St,2021-02-24T17:34:10.585000Z,,1614166090.0,1.0,1.0,395,,,
12.0,3,313ba11dd4f0a732823adf018a37a38d,38.8637,-77.0633,Army Navy Dr & S Joyce St,2021-02-24T17:34:10.630000Z,,1614172940.0,1.0,1.0,7,,,
4.0,7,43a899ce0808e22ef72aa4a1d5ff2a79,38.879355,-77.230681,Merrilee Dr & Lauren Elizabeth Lane,2021-02-24T17:34:10.646000Z,,1614074434.0,1.0,1.0,584,,,
1.0,9,941f344afb1c2d36f855fd8c5c570706,38.870093,-77.22997,Merrifield Cinema & Merrifield Town Center,2021-02-24T17:34:10.648000Z,,1614123304.0,1.0,1.0,585,,,
8.0,3,9ef2b2222c89d10381917427ef5a63a5,38.928502,-77.215624,Jones Branch Drive & Scotts Crossing Rd,2021-02-24T17:34:10.651000Z,,1614074425.0,1.0,1.0,582,,,
9.0,3,93b64ba11ab9f066e9fae40d6d152a33,38.885621,-77.166917,W Columbia St & N Washington St,2021-02-24T17:34:10.659000Z,,1614181498.0,1.0,1.0,580,,,
14.0,5,fa20c59daab7ecfe5ff34dea33e561ba,38.9001,-77.1887,West Falls Church Metro,2021-02-24T17:34:10.669000Z,,1614074435.0,1.0,1.0,581,,,
7.0,4,c6b7246d75a0b24980645dc49203e537,38.880705,-77.08596,Pershing Dr & Wayne St,2021-02-24T17:34:10.674000Z,,1614175902.0,1.0,1.0,245,,,
9.0,5,ae454d449ab228efe37a1215f582f74b,38.865029,-77.039511,Gravelly Point,2021-02-24T17:34:10.675000Z,,1614186718.0,1.0,1.0,244,,,
7.0,4,f8a9ceb6822cae3323e067a21435cd8c,38.867262,-77.072315,Columbia Pike & S Orme St,2021-02-24T17:34:10.684000Z,,1614186062.0,1.0,1.0,246,,,
5.0,6,5c05030c44856048c6e7b0f356d28e56,38.852248,-77.105022,S George Mason & Four Mile Run Dr,2021-02-24T17:34:10.695000Z,,1614182315.0,1.0,1.0,243,,,
7.0,8,fb64e0317b9b6a9e4187f42e9ab357ee,39.00048,-77.00077,Garland Ave & Walden Rd,2021-02-24T17:34:10.723000Z,,1614158715.0,1.0,1.0,519,,,
9.0,5,68a1f82002f8120676b55f30e97dd6c9,39.06219,-77.129235,Congressional Ln & E Jefferson St,2021-02-24T17:34:10.729000Z,,1614160585.0,1.0,1.0,518,,,
12.0,2,0d1711f496bb6c4a9924a80a853771c8,39.062041,-77.120776,Twinbrook Metro,2021-02-24T17:34:10.731000Z,,1614074422.0,1.0,1.0,511,,,
5.0,10,a0606846f2711c7fd88b11533e0282bc,39.049,-77.10933,Citadel Ave & McGrath Blvd,2021-02-24T17:34:10.745000Z,,1614185849.0,1.0,1.0,513,,,
5.0,9,a97b9b538e2c125b94594882596357a4,39.04317,-77.1135,Woodglen Dr & Executive Blvd,2021-02-24T17:34:10.747000Z,,1614184363.0,1.0,1.0,515,,,
6.0,9,4bf4967baf44e9d94481498ec34cbbcb,39.049765,-77.11368,Rockville Pike & Old Georgetown Rd,2021-02-24T17:34:10.748000Z,,1614171882.0,1.0,1.0,514,,,
12.0,3,9694ed2cd31df9a4a52a4212e45bc2c9,39.0629,-77.113454,Fishers Ln & Rock Creek Mill Rd,2021-02-24T17:34:10.749000Z,,1614074425.0,1.0,1.0,517,,,
5.0,9,685388a8ec19b853942b0929a42af385,39.04873,-77.1257,Executive Blvd & E Jefferson St,2021-02-24T17:34:10.760000Z,,1614182890.0,1.0,1.0,516,,,
10.0,5,5ca48ff8ce6d8bd272810ab55f377808,39.014716,-77.107143,Pooks Hill Rd & Linden Ave,2021-02-24T17:34:10.765000Z,,1614074386.0,1.0,1.0,459,,,
3.0,8,8b63c821b35a96483813a7ad0e923c21,38.923083,-77.227417,Greensboro & International Dr,2021-02-24T17:34:10.779000Z,,1614074422.0,1.0,1.0,450,,,
3.0,12,f539436a334eef41ea57749c682a5b59,38.812351,-77.040691,Madison St & Fairfax St,2021-02-24T17:34:10.780000Z,,1614150397.0,1.0,1.0,451,,,
4.0,11,3d05b76b6a48d3b1ee2e112fb5b4bc6a,38.990874,-77.016311,Sligo Ave & Carroll Ln,2021-02-24T17:34:10.781000Z,,1614158764.0,1.0,1.0,452,,,
8.0,7,2d14a86c7533524188a73ec782829c72,38.876695,-77.112982,Carlin Springs Rd & N Thomas St,2021-02-24T17:34:10.788000Z,,1614158162.0,1.0,1.0,456,,,
7.0,4,789f3f7ccaf0a3242aea04cac9f106d9,38.915246,-77.220157,Towers Crescent Dr & Tysons One Pl,2021-02-24T17:34:10.790000Z,,1614160584.0,1.0,1.0,457,,,
